month,day,year,region,site,burn_year,transect,plot,book,species,height_cm,basal_diameter_cm,age,safe_site,radius_m,area_sampled_m2,notes
june,23,2019,Cherskiy,ANS,2003,3,200,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,24,2019,Cherskiy,Alnus,1984,1,-50,Siberia_2019_5,Larix cajanderi,125,1.84,25,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,-25,Siberia_2019_5,Larix cajanderi,390,2.95,35,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,-25,Siberia_2019_5,Larix cajanderi,244,2.18,18,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,-25,Siberia_2019_5,Larix cajanderi,92.5,0.77,11,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,-25,Siberia_2019_5,Larix cajanderi,735,6.67,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,-25,Siberia_2019_5,Larix cajanderi,195,1.88,24,hummock,2,12.5663706143592,height listed as 1.95 in notebook but entered here as 195
june,24,2019,Cherskiy,Alnus,1984,1,25,Siberia_2019_5,Larix cajanderi,445,3.97,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,25,Siberia_2019_5,Larix cajanderi,108,0.88,12,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,25,Siberia_2019_5,Larix cajanderi,194,1.63,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,25,Siberia_2019_5,Larix cajanderi,271,2.18,31,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,25,Siberia_2019_5,Larix cajanderi,163,1.13,20,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,50,Siberia_2019_5,Larix cajanderi,139.5,1.4,21,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,50,Siberia_2019_5,Larix cajanderi,240,1.95,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,50,Siberia_2019_5,Larix cajanderi,780,5.34,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,50,Siberia_2019_5,Larix cajanderi,163,1.6,22,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,50,Siberia_2019_5,Larix cajanderi,134,1.79,21,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,75,Siberia_2019_5,Larix cajanderi,134,1.48,22,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,75,Siberia_2019_5,Larix cajanderi,159,1.7,22,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,75,Siberia_2019_5,Larix cajanderi,400,4.6,22,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,75,Siberia_2019_5,Larix cajanderi,550,5.18,27,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,75,Siberia_2019_5,Larix cajanderi,330,3.38,31,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,100,Siberia_2019_5,Larix cajanderi,350,2.72,17,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,100,Siberia_2019_5,Larix cajanderi,477,3.74,31,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,100,Siberia_2019_5,Larix cajanderi,265,1.98,21,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,100,Siberia_2019_5,Larix cajanderi,80,0.9,16,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,100,Siberia_2019_5,Larix cajanderi,230,1.43,21,woody_debris,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,150,Siberia_2019_5,Larix cajanderi,127,1.15,21,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,150,Siberia_2019_5,Larix cajanderi,430,3.68,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,150,Siberia_2019_5,Larix cajanderi,430,4.45,24,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,150,Siberia_2019_5,Larix cajanderi,160,1.19,21,hummock,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,150,Siberia_2019_5,Larix cajanderi,175,1.72,24,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,200,Siberia_2019_5,Larix cajanderi,185,2.64,21,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,200,Siberia_2019_5,Larix cajanderi,81,0.76,12,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,200,Siberia_2019_5,Larix cajanderi,109,1.63,12,no,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,200,Siberia_2019_5,Larix cajanderi,66,0.85,12,tip_up_mound,2,12.5663706143592,NA
june,24,2019,Cherskiy,Alnus,1984,1,200,Siberia_2019_5,Larix cajanderi,347,3.88,12,tip_up_mound,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,1,-25b,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,-25a,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,25,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,50,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,75,Siberia_2019_5,Larix cajanderi,152,2.25,10,hummock,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,1,75,Siberia_2019_5,Larix cajanderi,139,2.05,10,hummock,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,1,100,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,150,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,1,200,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,-25b,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,-25a,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,25,Siberia_2019_5,Larix cajanderi,22.2,0.42,8,hummock,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,2,25,Siberia_2019_5,Larix cajanderi,25.2,0.52,9,hummock,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,2,25,Siberia_2019_5,Larix cajanderi,27.3,0.78,10,hummock,2,12.5663706143592,Lost 14 cm top kill
june,25,2019,Cherskiy,BP,1983,2,25,Siberia_2019_5,Larix cajanderi,68.8,1,10,hummock,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,2,50,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,75,Siberia_2019_5,Larix cajanderi,79.5,1.33,10,depression,2,12.5663706143592,NA
june,25,2019,Cherskiy,BP,1983,2,100,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,150,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,25,2019,Cherskiy,BP,1983,2,200,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,-50,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,-20,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,25,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,50,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,75,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,100,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,150,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,1,200,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,-50,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,-25,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,25,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,50,Siberia_2019_8,Larix cajanderi,175,2.25,8,hummock,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,50,Siberia_2019_8,Larix cajanderi,69.5,1.08,8,no,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,50,Siberia_2019_8,Larix cajanderi,33.1,0.65,8,no,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,50,Siberia_2019_8,Larix cajanderi,8.75,0.28,7,no,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,50,Siberia_2019_8,Larix cajanderi,45.5,0.62,8,no,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,75,Siberia_2019_8,Larix cajanderi,62.5,1.08,8,hummock,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,75,Siberia_2019_8,Larix cajanderi,65.5,1.32,8,hummock,2,12.5663706143592,seedling has cones
july,2,2019,Cherskiy,HR,1990,2,75,Siberia_2019_8,Larix cajanderi,98,2.01,9,hummock,2,12.5663706143592,seedling has cones
july,2,2019,Cherskiy,HR,1990,2,75,Siberia_2019_8,Larix cajanderi,7.23,0.23,7,no,2,12.5663706143592,NA
july,2,2019,Cherskiy,HR,1990,2,100,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,150,Siberia_2019_8,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
july,2,2019,Cherskiy,HR,1990,2,200,Siberia_2019_8,Larix cajanderi,100,1.66,9,hummock,2,12.5663706143592,seedling has cones
july,2,2019,Cherskiy,HR,1990,2,200,Siberia_2019_8,Larix cajanderi,68,1.22,8,hummock,2,12.5663706143592,NA
